product_name,rating,message
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,"Kurang baik jaitan dan motif tidak sesuai  dengan motif penawaran yg dipesan.

Sangat disayangkan."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,"Kurang cocok bahan ny kurang bagus 
, sobek dikit tapi saya sanggat kecewa dengan barang ny"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,biasa...ini baju xxl anak......masak xxl dewasa kecil bget.....dipakai aja gak cukup. nyesel beli sini.
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,"lain kali sebelum kirim cek dulu..ga kancing nya satu
Kualitas produk: kurang bagus"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,"Pesen 2 pcs dengan harga 72.000
Tapi yg dateng cuma 1 pcs. jadi kurang 1 pcs
Sangat mengecewakan, seller tidak amanah"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,"Kerah miring, sudah baik2 chat konfirmasi malah ngegas...
Tolong klo jualan QC nya di tingkatin gan,biar saya aja yg dapat barang rijeck jangan sampe orang lain jg kyk gini"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,Pesennya M pas Dateng malah XXL minn minn..😭
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,Kualitas produk: Tidak sesuai
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,"Barang nya bagus sih. Tapi yang 1 satu nya emangg di sengaja atau gimana ya. Lusuk rusak kusut bener.
Kalo jualan perlu di perhatikan kak . Kalo robek gitu kayak mana pakai nya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,"toko lawak
pesanan sama yg di kirim beda"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Tidak sesuai foto
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",2.0,Kwalitas pasar
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Jahitan di lengan sebelah kiri gx sama dgn lengan sebelah kanan, sebelah kiri jahitan gx rapih☹️"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Barang bagus cuma d tangan yg sebelah ada motip yg sebelah ngga apa model nya gitu
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Bahan tipis, sesuai dengan harganya tp sayangnya ukuran biasa saya pakai 2XL tidak muat dibadan"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Barang nya sesuai lumayan dengan harga segitu, cuman agak kecewa dikit di lengan atasnya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Tidak sesuai dengan pilihan, seharusnya konfirmasi terlebih dahulu 🙏🏻"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,bagus tpi dengan harga segitu ya tau lah barang nya gimana
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Barang nya udah sampai, ko ga sesuai udah sampai bahan nya tipis trus nerawang ,bahan nya kasar ,beda yg di Spil kmrin ,kecewa bngt"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"G jls motif batiknya depan doank blakang polos jdi jelek
Kualitas produk: Ga suka"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Tipis, tapi sesuai harga, kalo mo bagus beli yg mahal, top min"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Lumayan lah buat hrga segitu, agak tipis warna ny agak pudar g hitam pekat, ok lah"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Bagus halus,mksh toko nya dah amanah hrg 30 an ,mantul👍"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Barang tak sesuai..motif corak nya yang di pesan lengan hitam polos yang datang corak full👎
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Alhamdulillah barangnya sdah nyampek bagus sesuai pesanan kurirnya ramah
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Barang sesuay tapi aga kecewa benang di kancing nyah tida rapih
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kecewa bahan panas...ketika di life bilang nya bahan adem ternyata bahan nya kasar ,saya pegang Bu NYI kresek kresek itu menandakan bahan tidak bagus"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"MOHON MAAF SAYA TIDAK MELAMPIRKAN VIDEO SAOL NYA KAMERA SAYA BURIK SEKALI,
SAYA INGIN KOMPLAIN TOLONG UNTUK JAHITANNYA DI PERBAIK LAGI YA, MOHON MAAF SEKALI JIKA KOMPLAINAN SAYA DI TIDAK DI TERIMA, SETIDAK NYA ANDA MEMBACA, SARAN SAYA CUMA 1 YAITU TOLONG DI PERBAIK LAGI DALAM PENJAHATAN"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Sesuwai dengan harga
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Tipis bahanya
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Sesuai dgn harga
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Harga bawa rupa
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",2.0,"bahan nya udh bagus tapi warna nya kurang terang,gua mohon kpd org yg jual bgusin lagi yaaa😁"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,lumayan baguss juga
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,"Gambar motif nya tidak presisi, asal asalan."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Barang sampai tp tidak sesuai di warna nya beda
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kak batik nya kok yg datang lengan pendek yg di pesan kan lengan panjang
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Parah bner mesenya L yg Dateng malah dabel XXL huh
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"kainya tipis bhnnya panas gk sesuai sama yg dlive tp sesuai harga sih batik,,"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Barang cepet nyampe,barang aman gada lecet sesuai pesanan"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Belinya motif sultan yang dateng motif lain nggak sesuai gambar padahal mau beli. In buat orang tua
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Beli yg lengan panjang pas sampai lengan pendek.gak amanah
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Saya pesen ukuran XL ko yang dikirim L, ya otomatis gak ke buat 😢😢"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Barang sudah sampai dgn aman dan sangat cocok dengan suamiku thnks
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Barang yg diniirim tida sesuai corak gambar. Tapi bagus
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"sama sama ukuran M tapi kekecilan, jahitan kurang rapi"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Paketnya sudah sampai,warnanya sesuai tapi bahanya tipis yh,"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Paketan udah dtang  kainya tipis  GK sesuai d gambar
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Jelek banget belakang gk ada batike lengane batik sebelah belakang aja laine polos
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Bahan nya bagus dengan harga segitu, hanya saja kecewa karena motif nya didepan saja, belakang nya polos."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,warna tidak sesuai ada 1 kemeja tidak ada tag ukurannya
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kalau gambar sesuai dengan yang di foto,maaf  tipis kainnya.dan bagian lengan kekecilan"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Lah gmn si ukuran xl sama L sama aja😫😫😫😫
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Corak batiknya kurang keliatan, terlalu pudar,Ga mau berharap lebih sama harga segini si"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kok ga jls ya gmna cr pngembalian dana nya ? Sy cm mau retur karena kebesaran bngt,, dana nya di TF atau gmna ya ?"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Barang sesuai tp sayang cetakan batik bagian belakang nya memudar jd saya kasih bintang 3 maaf bgt
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Pesan L dikirim XL. Suami ga mau pake, kebesaran. Tapi yasu dahlah, harga murah ini, bajunya dikasihkan ke orang lain."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"L kegedean. M ngepres. LD saya kalau di sebelah 110.
Kwalitas produk sesuai harga"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Ngepas . Padahal ngarepnya bisa lebih besar. Overall lumayan.
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,ga sesuai uk pesen XXL dua duanya yang dateng malah XL 1 nya lagi
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,gambar batiknya bagian depan aja belakang nya polos
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Jahitannya tdk rapi, panjang sebelah, overall bagus cm minusnya itu, karna murah jg harganya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Xl ktanya muat buat bb 75.....nyatanya xl nya kecil gx muat jdi mubazir
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Agak kecewa kok ngk sama ma gambar yg saya pesan ya
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Panjang lengan masih kurang panjang untuk ukuran XXL untuk saya, bajunya juga banyak benang yang menjuntai kurang rapi jadinya kalo bahan cukup nyaman dipakai"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kualitas produk: Bahan ga sesuai sama yg di foto, kurang bgs"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,M&#39;f bru ngasih ulasan.paket baju batiknya sdh di trma.pas ukuran cuman beda warna pesanan.lain x teliti sblm di kirim.tapi ga ap lah.👍👍
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Motif tidak sama yg di gambar banyak warna hitam nya
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"buat harga pas lagi flash sale worth it sih, cuma jangan berharap lebih aja di harga segitu soalnya pas dateng beda ama yang di gambarnya. buat bahan oke sih cuma jaitan kurang rapi:("
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Yg di minta lengan pendek yg dtng lengan panjang,"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,G amanah banget gan. Sm yg dgambar g sesuai
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,sangatt kecewa karna beli 2 yang datang cuma 1
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,ya lumayan lah
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,warna nya agak pudar g cerah ga ky di poto
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",2.0,Biar bintang yang menjawab
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Tidak sesuai
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,"baju sobek kok dijual...
ngga bisa dipakai"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kain nya tipis tapi GK PP dengan harga segitu
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,Ko beda belakang nya ga sesuai kyak di fto
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,Jelek banget belakangnya polos gak ada apa apa
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Bener labelnya L, tp dicoba dan ditumpuk tidak satu ukuran."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"INI bajunya hailo kancing.
Harus permak lgi kancingnya.
Kalo gk di permak tau sendiri dari vidionya Lebihh sebelah karna pemanasan kancingnya gk di samaan lubang kancing mangkanya hailoo kancing"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Ukurannya L ny terlalu kecil jahitan ngasal cocok buat ngarit di sawah
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Brg udah terima tp brg nya ngak pakai puring dlm...
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"ada 1 baju yg kancing nya hilang 4 ,kancing lengan kanan kiri ,kancing kerah sama kancing tengah"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kualitas produk: Warna tidak sesuai dengan foto yang ditampilkan
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Bentuk saku nya aneh masa bentuk nya di atas..trus sma banyak benang copot
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Barangnya tidak sesuai, blakangnya tidak ada batiknya hanya polos"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kualitas produk: Batik cuma depannya saja,.belakangnya polos...TDK sesuai
Dengan Poto/yg ditawarkan.."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Sayang motif belakang sanglir/ gak presisi kyak polri
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"harga sgtu y sssuai harga lh ka lumayan buat gnti ,"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Warna nya beda dengan d gambar saya pesen warna yang d gambar yang datang warna nya jelek
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Ternyata aku salah ambil 🙂‍↕️harusnya pusaka yg dietalase 3 di eta 1 mah pusakanya ada motif dpan belakang dh gitu ukuran L nya kecil.. pas live ditanya ada bedanya kah pusaka eta 1 dan 3 katanya sama aja padahal beda..
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Baju bagus cuma gak adapuring y aku kasih bintang 3 y🙏🏻
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Tidak sesuway pesenan warna tidak sesuway kecewa
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Bahan tipis sesuai harga dan jahitan kurang rapi
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kualitas produk: Bahan tipis.. Warna sesuai.
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Pesen nya Inara denim yang dikirim motif godong gedang
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kualitas produk: Barangg bagus sampai pada tujuan
